test,period,psd
1,48.0,19.692007083383512
1,38.400000000000006,214.21539770592116
1,32.0,234.37507673943477
1,27.42857142857143,67.17876492813286
1,24.0,702.2952663410291
1,21.333333333333332,1323.147332611303
1,19.200000000000003,40.84699591661397
1,17.454545454545457,259.26936361576037
1,16.0,141.94849158905006
1,14.76923076923077,64.07942172608398
1,13.714285714285715,1.7616411417875808
1,12.8,72.96619233147081
1,12.0,712.5973786607976
1,11.294117647058824,3937.419296275032
1,10.666666666666666,759.918440409692
1,10.105263157894738,37.08624652096215
1,9.600000000000001,166.87859175689204
1,9.142857142857142,231.4379883454492
1,8.727272727272728,110.65661305169948
1,8.347826086956522,42.65908517182435
1,8.0,51.97613550476258
1,7.6800000000000015,1989.8907933728256
1,7.384615384615385,2170.7783812792914
1,7.111111111111111,69.62481073998785
1,6.857142857142858,253.24033093604058
1,6.620689655172415,15.222530744304313
1,6.4,310.2196773501469
1,6.193548387096775,305.47847731146265
1,6.0,220.93864433284213
1,5.818181818181818,159.81103315885707
1,5.647058823529412,503.9933155300303
1,5.485714285714286,300.65589105867986
1,5.333333333333333,263.5722174493582
1,5.1891891891891895,275.64423499398595
1,5.052631578947369,179.1615277090281
1,4.923076923076923,99.15380101027067
1,4.800000000000001,130.9416819551237
1,4.682926829268293,76.48300425833558
1,4.571428571428571,945.6701698899503
1,4.465116279069767,625.9307797641947
1,4.363636363636364,45.162109410301824
1,4.266666666666667,468.05201479590477
1,4.173913043478261,557.9893648847632
1,4.085106382978724,144.44870043458525
1,4.0,240.86914102124268
1,3.918367346938776,507.3283399508218
1,3.8400000000000007,484.44815233133613
1,3.764705882352941,30.472126364563962
1,3.6923076923076925,15.829671554985294
1,3.622641509433963,9.553164871992735
1,3.5555555555555554,6.281854270203146
1,3.490909090909091,73.63460380717504
1,3.428571428571429,117.58427339464258
1,3.3684210526315788,21.003800938499776
1,3.3103448275862073,248.55470554938293
1,3.2542372881355934,1679.0628742997494
1,3.2,1055.2404625798838
1,3.1475409836065578,207.40978158720227
1,3.0967741935483875,69.91579302651097
1,3.0476190476190474,4.889232628732609
1,3.0,65.32410609334109
1,2.953846153846154,62.71520056911355
1,2.909090909090909,20.25803095256462
1,2.865671641791045,100.43059306696955
1,2.823529411764706,127.77809397083884
1,2.782608695652174,20.77630389962422
1,2.742857142857143,64.1073415447439
1,2.7042253521126765,89.5525504201161
1,2.6666666666666665,387.50540221189476
1,2.63013698630137,415.97557116823486
1,2.5945945945945947,123.43285100693384
1,2.56,173.44967598730278
1,2.5263157894736845,543.2923462337535
1,2.493506493506494,186.87458090654243
1,2.4615384615384617,401.5565344191999
1,2.430379746835443,138.55142567706278
1,2.4000000000000004,319.99415102398615
1,2.3703703703703702,121.00615360334297
1,2.3414634146341466,110.0356443702548
1,2.313253012048193,63.74238922698006
1,2.2857142857142856,19.44365409156334
1,2.2588235294117647,39.550180508973106
1,2.2325581395348837,117.23935096925696
1,2.206896551724138,291.4351943590287
1,2.181818181818182,189.01557305617942
1,2.1573033707865172,99.51116516975289
1,2.1333333333333333,171.07300460647195
1,2.10989010989011,334.3651092858002
1,2.0869565217391304,1234.6104294778704
1,2.064516129032258,1095.595119225555
1,2.042553191489362,406.0221721460193
1,2.0210526315789474,509.93363734839045
1,2.0,470.14768101771546
1,1.9793814432989694,292.2218928067506
1,1.959183673469388,147.01600656628625
1,1.9393939393939394,155.34347239178365
1,1.9200000000000004,94.65884014162808
1,1.9009900990099011,84.33347405546303
1,1.8823529411764706,153.81519795252666
1,1.864077669902913,174.72389393767804
1,1.8461538461538463,133.4297940270101
1,1.8285714285714285,157.44808232348927
1,1.8113207547169814,37.24868707164869
1,1.7943925233644862,2.7105516760461192
1,1.7777777777777777,131.73513955009088
1,1.7614678899082572,1041.6455860846793
1,1.7454545454545456,1419.4413456670122
1,1.7297297297297298,263.4900235225375
1,1.7142857142857144,40.0917872983497
1,1.6991150442477878,52.4337426597317
1,1.6842105263157894,0.6897595882758973
1,1.6695652173913045,48.239600890548644
1,1.6551724137931036,20.709673303123434
1,1.641025641025641,45.13703181424857
1,1.6271186440677967,91.46509185218727
1,1.6134453781512605,88.60747345578956
1,1.6,29.586520858736677
1,1.5867768595041325,429.74418632827417
1,1.5737704918032789,132.1255970064153
1,1.5609756097560976,121.79910595598058
1,1.5483870967741937,108.7285960002096
1,1.536,362.725408308144
1,1.5238095238095237,670.4753315529674
1,1.5118110236220474,461.86903900701543
