Description:
Start date: 2026-03-21 00:00:00
End date: 2026-03-26 00:00:00
Sampling interval: 30T
Animal: Animal 12
Tag: 263000247254
Sex: Male
Cage: 1

Data:
date, duration, values, day
2026-03-21 00:00:00,0.0,0,2026-03-21
2026-03-21 00:30:00,0.0,0,2026-03-21
2026-03-21 01:00:00,0.0,0,2026-03-21
2026-03-21 01:30:00,0.0,0,2026-03-21
2026-03-21 02:00:00,0.0,0,2026-03-21
2026-03-21 02:30:00,0.0,0,2026-03-21
2026-03-21 03:00:00,0.0,0,2026-03-21
2026-03-21 03:30:00,0.0,0,2026-03-21
2026-03-21 04:00:00,0.0,0,2026-03-21
2026-03-21 04:30:00,0.0,0,2026-03-21
2026-03-21 05:00:00,0.0,0,2026-03-21
2026-03-21 05:30:00,0.0,0,2026-03-21
2026-03-21 06:00:00,0.0,0,2026-03-21
2026-03-21 06:30:00,0.0,0,2026-03-21
2026-03-21 07:00:00,0.0,0,2026-03-21
2026-03-21 07:30:00,0.0,0,2026-03-21
2026-03-21 08:00:00,0.0,0,2026-03-21
2026-03-21 08:30:00,0.0,0,2026-03-21
2026-03-21 09:00:00,0.0,0,2026-03-21
2026-03-21 09:30:00,0.0,0,2026-03-21
2026-03-21 10:00:00,0.0,0,2026-03-21
2026-03-21 10:30:00,0.0,0,2026-03-21
2026-03-21 11:00:00,0.0,0,2026-03-21
2026-03-21 11:30:00,0.0,0,2026-03-21
2026-03-21 12:00:00,0.0,0,2026-03-21
2026-03-21 12:30:00,0.0,0,2026-03-21
2026-03-21 13:00:00,0.0,0,2026-03-21
2026-03-21 13:30:00,0.0,0,2026-03-21
2026-03-21 14:00:00,0.0,0,2026-03-21
2026-03-21 14:30:00,0.0,0,2026-03-21
2026-03-21 15:00:00,0.0,0,2026-03-21
2026-03-21 15:30:00,0.0,0,2026-03-21
2026-03-21 16:00:00,0.0,0,2026-03-21
2026-03-21 16:30:00,0.0,0,2026-03-21
2026-03-21 17:00:00,181.271,2,2026-03-21
2026-03-21 17:30:00,0.0,0,2026-03-21
2026-03-21 18:00:00,0.0,0,2026-03-21
2026-03-21 18:30:00,0.0,0,2026-03-21
2026-03-21 19:00:00,86.284,4,2026-03-21
2026-03-21 19:30:00,0.0,0,2026-03-21
2026-03-21 20:00:00,69.32,4,2026-03-21
2026-03-21 20:30:00,224.523,4,2026-03-21
2026-03-21 21:00:00,482.789,5,2026-03-21
2026-03-21 21:30:00,463.087,7,2026-03-21
2026-03-21 22:00:00,443.917,4,2026-03-21
2026-03-21 22:30:00,469.342,6,2026-03-21
2026-03-21 23:00:00,401.702,5,2026-03-21
2026-03-21 23:30:00,292.999,7,2026-03-21
2026-03-22 00:00:00,7.9719999999999995,2,2026-03-22
2026-03-22 00:30:00,184.595,2,2026-03-22
2026-03-22 01:00:00,307.633,5,2026-03-22
2026-03-22 01:30:00,527.921,3,2026-03-22
2026-03-22 02:00:00,81.129,4,2026-03-22
2026-03-22 02:30:00,468.647,5,2026-03-22
2026-03-22 03:00:00,659.638,5,2026-03-22
2026-03-22 03:30:00,173.56,1,2026-03-22
2026-03-22 04:00:00,357.069,4,2026-03-22
2026-03-22 04:30:00,156.155,2,2026-03-22
2026-03-22 05:00:00,343.343,5,2026-03-22
2026-03-22 05:30:00,113.677,1,2026-03-22
2026-03-22 06:00:00,603.565,4,2026-03-22
2026-03-22 06:30:00,214.037,5,2026-03-22
2026-03-22 07:00:00,362.79,7,2026-03-22
2026-03-22 07:30:00,312.626,7,2026-03-22
2026-03-22 08:00:00,527.203,4,2026-03-22
2026-03-22 08:30:00,0.0,0,2026-03-22
2026-03-22 09:00:00,395.601,2,2026-03-22
2026-03-22 09:30:00,0.0,0,2026-03-22
2026-03-22 10:00:00,0.0,0,2026-03-22
2026-03-22 10:30:00,0.0,0,2026-03-22
2026-03-22 11:00:00,1030.834,2,2026-03-22
2026-03-22 11:30:00,480.263,1,2026-03-22
2026-03-22 12:00:00,347.285,1,2026-03-22
2026-03-22 12:30:00,286.638,0,2026-03-22
2026-03-22 13:00:00,0.0,0,2026-03-22
2026-03-22 13:30:00,0.0,0,2026-03-22
2026-03-22 14:00:00,0.0,0,2026-03-22
2026-03-22 14:30:00,382.262,3,2026-03-22
2026-03-22 15:00:00,1473.022,1,2026-03-22
2026-03-22 15:30:00,1145.911,1,2026-03-22
2026-03-22 16:00:00,0.0,0,2026-03-22
2026-03-22 16:30:00,0.0,0,2026-03-22
2026-03-22 17:00:00,102.367,1,2026-03-22
2026-03-22 17:30:00,0.0,0,2026-03-22
2026-03-22 18:00:00,0.0,0,2026-03-22
2026-03-22 18:30:00,0.0,0,2026-03-22
2026-03-22 19:00:00,0.0,0,2026-03-22
2026-03-22 19:30:00,0.0,0,2026-03-22
2026-03-22 20:00:00,159.339,5,2026-03-22
2026-03-22 20:30:00,591.297,9,2026-03-22
2026-03-22 21:00:00,475.331,9,2026-03-22
2026-03-22 21:30:00,167.482,8,2026-03-22
2026-03-22 22:00:00,278.695,7,2026-03-22
2026-03-22 22:30:00,353.666,7,2026-03-22
2026-03-22 23:00:00,687.273,3,2026-03-22
2026-03-22 23:30:00,628.62,4,2026-03-22
2026-03-23 00:00:00,433.307,3,2026-03-23
2026-03-23 00:30:00,81.604,1,2026-03-23
2026-03-23 01:00:00,169.417,2,2026-03-23
2026-03-23 01:30:00,280.893,2,2026-03-23
2026-03-23 02:00:00,682.97,4,2026-03-23
2026-03-23 02:30:00,484.567,4,2026-03-23
2026-03-23 03:00:00,196.233,4,2026-03-23
2026-03-23 03:30:00,0.0,0,2026-03-23
2026-03-23 04:00:00,123.912,3,2026-03-23
2026-03-23 04:30:00,384.463,4,2026-03-23
2026-03-23 05:00:00,345.011,3,2026-03-23
2026-03-23 05:30:00,535.19,3,2026-03-23
2026-03-23 06:00:00,797.678,5,2026-03-23
2026-03-23 06:30:00,352.703,3,2026-03-23
2026-03-23 07:00:00,646.488,5,2026-03-23
2026-03-23 07:30:00,955.182,3,2026-03-23
2026-03-23 08:00:00,259.117,2,2026-03-23
2026-03-23 08:30:00,0.0,0,2026-03-23
2026-03-23 09:00:00,0.0,0,2026-03-23
2026-03-23 09:30:00,0.0,0,2026-03-23
2026-03-23 10:00:00,1531.876,1,2026-03-23
2026-03-23 10:30:00,138.076,0,2026-03-23
2026-03-23 11:00:00,0.0,0,2026-03-23
2026-03-23 11:30:00,0.0,0,2026-03-23
2026-03-23 12:00:00,0.0,0,2026-03-23
2026-03-23 12:30:00,0.0,0,2026-03-23
2026-03-23 13:00:00,536.657,2,2026-03-23
2026-03-23 13:30:00,220.787,2,2026-03-23
2026-03-23 14:00:00,490.465,3,2026-03-23
2026-03-23 14:30:00,2.527,1,2026-03-23
2026-03-23 15:00:00,270.286,2,2026-03-23
2026-03-23 15:30:00,28.642,1,2026-03-23
2026-03-23 16:00:00,0.0,0,2026-03-23
2026-03-23 16:30:00,375.716,4,2026-03-23
2026-03-23 17:00:00,1796.006,1,2026-03-23
2026-03-23 17:30:00,1798.628,1,2026-03-23
2026-03-23 18:00:00,1800.0,0,2026-03-23
2026-03-23 18:30:00,1371.311,1,2026-03-23
2026-03-23 19:00:00,290.55,1,2026-03-23
2026-03-23 19:30:00,0.0,0,2026-03-23
2026-03-23 20:00:00,521.837,5,2026-03-23
2026-03-23 20:30:00,787.972,10,2026-03-23
2026-03-23 21:00:00,396.427,16,2026-03-23
2026-03-23 21:30:00,319.832,13,2026-03-23
2026-03-23 22:00:00,312.858,15,2026-03-23
2026-03-23 22:30:00,563.411,10,2026-03-23
2026-03-23 23:00:00,482.777,9,2026-03-23
2026-03-23 23:30:00,673.843,6,2026-03-23
2026-03-24 00:00:00,395.415,5,2026-03-24
2026-03-24 00:30:00,944.753,7,2026-03-24
2026-03-24 01:00:00,546.647,3,2026-03-24
2026-03-24 01:30:00,220.516,2,2026-03-24
2026-03-24 02:00:00,618.166,6,2026-03-24
2026-03-24 02:30:00,143.489,1,2026-03-24
2026-03-24 03:00:00,539.277,2,2026-03-24
2026-03-24 03:30:00,410.436,2,2026-03-24
2026-03-24 04:00:00,435.99,2,2026-03-24
2026-03-24 04:30:00,505.706,3,2026-03-24
2026-03-24 05:00:00,256.084,4,2026-03-24
2026-03-24 05:30:00,218.266,2,2026-03-24
2026-03-24 06:00:00,480.887,3,2026-03-24
2026-03-24 06:30:00,0.0,0,2026-03-24
2026-03-24 07:00:00,486.316,4,2026-03-24
2026-03-24 07:30:00,373.481,6,2026-03-24
2026-03-24 08:00:00,380.983,8,2026-03-24
2026-03-24 08:30:00,0.0,0,2026-03-24
2026-03-24 09:00:00,0.0,0,2026-03-24
2026-03-24 09:30:00,0.0,0,2026-03-24
2026-03-24 10:00:00,615.982,6,2026-03-24
2026-03-24 10:30:00,353.076,1,2026-03-24
2026-03-24 11:00:00,0.0,0,2026-03-24
2026-03-24 11:30:00,0.0,0,2026-03-24
2026-03-24 12:00:00,37.346,4,2026-03-24
2026-03-24 12:30:00,0.0,0,2026-03-24
2026-03-24 13:00:00,0.0,0,2026-03-24
2026-03-24 13:30:00,0.0,0,2026-03-24
2026-03-24 14:00:00,357.678,2,2026-03-24
2026-03-24 14:30:00,0.0,0,2026-03-24
2026-03-24 15:00:00,0.0,0,2026-03-24
2026-03-24 15:30:00,867.44,4,2026-03-24
2026-03-24 16:00:00,618.884,2,2026-03-24
2026-03-24 16:30:00,30.732,1,2026-03-24
2026-03-24 17:00:00,0.0,0,2026-03-24
2026-03-24 17:30:00,0.0,0,2026-03-24
2026-03-24 18:00:00,0.0,0,2026-03-24
2026-03-24 18:30:00,0.0,0,2026-03-24
2026-03-24 19:00:00,0.0,0,2026-03-24
2026-03-24 19:30:00,0.0,0,2026-03-24
2026-03-24 20:00:00,0.0,0,2026-03-24
2026-03-24 20:30:00,315.791,3,2026-03-24
2026-03-24 21:00:00,622.691,4,2026-03-24
2026-03-24 21:30:00,532.43,8,2026-03-24
2026-03-24 22:00:00,390.703,4,2026-03-24
2026-03-24 22:30:00,508.723,8,2026-03-24
2026-03-24 23:00:00,569.426,4,2026-03-24
2026-03-24 23:30:00,304.442,4,2026-03-24
2026-03-25 00:00:00,71.76,4,2026-03-25
2026-03-25 00:30:00,608.086,5,2026-03-25
2026-03-25 01:00:00,438.443,1,2026-03-25
2026-03-25 01:30:00,0.0,0,2026-03-25
2026-03-25 02:00:00,444.6,2,2026-03-25
2026-03-25 02:30:00,578.416,3,2026-03-25
2026-03-25 03:00:00,625.826,2,2026-03-25
2026-03-25 03:30:00,661.16,1,2026-03-25
2026-03-25 04:00:00,737.523,2,2026-03-25
2026-03-25 04:30:00,38.891,1,2026-03-25
2026-03-25 05:00:00,26.895,5,2026-03-25
2026-03-25 05:30:00,311.502,3,2026-03-25
2026-03-25 06:00:00,357.411,5,2026-03-25
2026-03-25 06:30:00,117.068,4,2026-03-25
2026-03-25 07:00:00,259.959,4,2026-03-25
2026-03-25 07:30:00,213.952,2,2026-03-25
2026-03-25 08:00:00,410.0,10,2026-03-25
2026-03-25 08:30:00,1331.399,2,2026-03-25
2026-03-25 09:00:00,59.249,2,2026-03-25
2026-03-25 09:30:00,190.415,3,2026-03-25
2026-03-25 10:00:00,0.0,0,2026-03-25
2026-03-25 10:30:00,0.0,0,2026-03-25
2026-03-25 11:00:00,0.0,0,2026-03-25
2026-03-25 11:30:00,1131.514,3,2026-03-25
2026-03-25 12:00:00,1108.431,0,2026-03-25
2026-03-25 12:30:00,0.0,0,2026-03-25
2026-03-25 13:00:00,0.0,0,2026-03-25
2026-03-25 13:30:00,0.0,0,2026-03-25
2026-03-25 14:00:00,0.0,0,2026-03-25
2026-03-25 14:30:00,28.142,1,2026-03-25
2026-03-25 15:00:00,0.0,0,2026-03-25
2026-03-25 15:30:00,0.0,0,2026-03-25
2026-03-25 16:00:00,0.0,0,2026-03-25
2026-03-25 16:30:00,276.87,3,2026-03-25
2026-03-25 17:00:00,417.802,2,2026-03-25
2026-03-25 17:30:00,0.0,0,2026-03-25
2026-03-25 18:00:00,0.0,0,2026-03-25
2026-03-25 18:30:00,79.576,1,2026-03-25
2026-03-25 19:00:00,1243.791,3,2026-03-25
2026-03-25 19:30:00,933.676,3,2026-03-25
2026-03-25 20:00:00,309.661,2,2026-03-25
2026-03-25 20:30:00,415.121,6,2026-03-25
2026-03-25 21:00:00,1027.195,6,2026-03-25
2026-03-25 21:30:00,421.28,5,2026-03-25
2026-03-25 22:00:00,936.974,6,2026-03-25
2026-03-25 22:30:00,462.438,2,2026-03-25
2026-03-25 23:00:00,1107.649,12,2026-03-25
2026-03-25 23:30:00,894.881,6,2026-03-25
2026-03-26 00:00:00,670.318,2,2026-03-26
2026-03-26 00:30:00,511.43,6,2026-03-26
2026-03-26 01:00:00,306.822,5,2026-03-26
2026-03-26 01:30:00,987.17,4,2026-03-26
