test,period,psd
1,43.2,39.91435269236289
1,36.0,48.16480380753617
1,30.857142857142858,2083.626691136689
1,27.0,12144.701035499216
1,24.0,130477.82376409695
1,21.6,60265.311825808494
1,19.636363636363637,1425.6098189693816
1,18.0,385.4817149268615
1,16.615384615384617,1457.806015328405
1,15.428571428571429,1608.2430309352237
1,14.399999999999999,466.867920930968
1,13.5,283.4033884516037
1,12.705882352941178,998.1627431633673
1,12.0,327.08424026831835
1,11.368421052631579,99.72800593850798
1,10.8,557.830742684346
1,10.285714285714286,392.78362358598855
1,9.818181818181818,525.3956705432226
1,9.391304347826086,50.78284440092453
1,9.0,450.7985792439566
1,8.64,403.52183878235263
1,8.307692307692308,69.49629980150819
1,8.0,407.43587291959204
1,7.714285714285714,362.51190025875553
1,7.448275862068966,41.50861354633201
1,7.199999999999999,1833.526036967759
1,6.967741935483871,1944.401091091771
1,6.75,598.5895761807874
1,6.545454545454546,2161.2310131037757
1,6.352941176470589,2377.3252673363127
1,6.171428571428572,2648.8383738280486
1,6.0,3717.5918383729704
1,5.837837837837839,3824.032565271348
1,5.684210526315789,242.09830665423672
1,5.538461538461538,4095.561766995854
1,5.4,4795.24641283218
1,5.2682926829268295,3070.5605206117266
1,5.142857142857143,50.28250617718432
1,5.023255813953488,2519.994241962518
1,4.909090909090909,930.16490583367
1,4.800000000000001,1418.982511210175
1,4.695652173913043,3505.72552272795
1,4.595744680851064,6122.943538210006
1,4.5,1772.7505764902876
1,4.408163265306123,188.62467720712823
1,4.32,895.9918287010769
1,4.235294117647059,1164.5117565854466
1,4.153846153846154,2131.830947741427
1,4.0754716981132075,143.25331253542302
1,4.0,114.69702683519493
1,3.9272727272727277,4592.490850148948
1,3.857142857142857,4128.54949928876
1,3.789473684210526,789.1259111447296
1,3.724137931034483,5282.856192789606
1,3.6610169491525424,6315.823492212453
1,3.5999999999999996,2865.5722222435734
1,3.5409836065573774,1821.0287137323976
1,3.4838709677419355,693.2501895484571
1,3.428571428571429,324.0639895832411
1,3.375,3132.3508929793866
1,3.323076923076923,296.4539605915727
1,3.272727272727273,2064.2502283606204
1,3.2238805970149254,3624.3624035903467
1,3.1764705882352944,2746.2146321121454
1,3.130434782608696,1602.4789977002085
1,3.085714285714286,109.58628626038998
1,3.042253521126761,729.183215973642
1,3.0,150.35897929804335
1,2.958904109589041,375.4831864231253
1,2.9189189189189193,540.8739657770104
1,2.88,385.981724525172
1,2.8421052631578947,3261.1974752378414
1,2.8051948051948052,12560.122233438733
1,2.769230769230769,8110.712225486233
1,2.7341772151898738,5773.070413874911
1,2.7,3500.519086456189
1,2.6666666666666665,527.3283815946253
1,2.6341463414634148,910.9908409831764
1,2.602409638554217,181.47851089753686
1,2.5714285714285716,38.59455899645945
1,2.5411764705882356,751.6918883530863
1,2.511627906976744,3702.080567334458
1,2.4827586206896552,2938.211506150323
1,2.4545454545454546,589.3850177165568
1,2.4269662921348316,592.582986340041
1,2.4000000000000004,4171.439943327973
1,2.3736263736263736,7444.962795614654
1,2.3478260869565215,3349.139343302545
1,2.3225806451612905,1324.900491204811
1,2.297872340425532,1549.7376184293646
1,2.273684210526316,715.7161463489923
1,2.25,1067.973057488404
1,2.2268041237113403,416.9881292010777
1,2.2040816326530615,516.0769855431611
1,2.181818181818182,192.25665293745485
1,2.16,5953.196866531961
1,2.1386138613861387,6387.4442975392185
1,2.1176470588235294,5640.648716677521
1,2.097087378640777,2675.981672065805
1,2.076923076923077,3659.5472329817353
1,2.0571428571428574,6996.933290025535
1,2.0377358490566038,8460.007497600862
1,2.018691588785047,5570.658671250492
1,2.0,2604.698156439536
1,1.9816513761467889,3405.1550040462394
1,1.9636363636363638,983.6740485607961
1,1.945945945945946,77.03018686312707
1,1.9285714285714286,42.41994627671511
1,1.9115044247787611,444.6463805705845
1,1.894736842105263,1823.5341497328318
1,1.8782608695652177,9559.993621896885
1,1.8620689655172415,2183.5235007199717
1,1.8461538461538463,1839.1730794211744
1,1.8305084745762712,6357.621872056034
1,1.815126050420168,6138.036176226965
1,1.7999999999999998,3697.5881702056445
1,1.785123966942149,3053.00169927442
1,1.7704918032786887,258.5367741682506
1,1.7560975609756098,2430.1986529133383
1,1.7419354838709677,620.2793058449066
1,1.728,850.9209187289789
1,1.7142857142857144,5815.4893344916545
1,1.7007874015748032,5774.4984858141015
1,1.6875,3840.0924466221095
1,1.6744186046511629,6501.920294106512
1,1.6615384615384614,6076.237583069645
1,1.6488549618320614,656.5843498961392
1,1.6363636363636365,165.8248559961022
1,1.62406015037594,746.419029243304
1,1.6119402985074627,900.8474373831798
1,1.6,1772.0298992405849
1,1.5882352941176472,1983.8360746979042
1,1.5766423357664234,503.0250530121093
1,1.565217391304348,2091.3984650924067
1,1.5539568345323742,1986.4638659718617
1,1.542857142857143,274.9609160528318
1,1.5319148936170213,8268.195885510608
1,1.5211267605633805,11201.38583396053
1,1.5104895104895106,1597.3050847949655
1,1.5,96.8834909818533
1,1.4896551724137932,2939.6495294696
1,1.4794520547945205,6077.1314278263835
1,1.469387755102041,1059.0780072237299
1,1.4594594594594597,2231.078397389161
1,1.4496644295302015,7264.682518449211
1,1.44,2800.6469109199293
1,1.4304635761589404,1359.9947027439332
1,1.4210526315789473,1680.851029665531
1,1.411764705882353,703.1833080918999
1,1.4025974025974026,466.1395565890139
1,1.3935483870967742,2463.3823893419667
1,1.3846153846153846,2208.072190486084
1,1.375796178343949,695.5556159857522
1,1.3670886075949369,1348.7766692436212
1,1.358490566037736,93.65463828482179
1,1.35,2707.915969878538
1,1.3416149068322982,3967.905716368783
1,1.3333333333333333,153.47334276204805
1,1.325153374233129,1763.182492442512
1,1.3170731707317074,1748.5509573008637
1,1.309090909090909,1341.8543772573605
1,1.3012048192771084,2612.9893967589883
1,1.2934131736526946,733.0359619019346
1,1.2857142857142858,705.5853442884336
1,1.2781065088757397,2893.1763607259345
1,1.2705882352941178,2640.5753264909163
1,1.2631578947368423,2404.22293606102
1,1.255813953488372,13.927154034845415
1,1.2485549132947977,496.8436556308854
1,1.2413793103448276,4216.171644195744
1,1.2342857142857144,2565.3109957423294
1,1.2272727272727273,277.24839994146845
1,1.2203389830508475,213.57704526369747
1,1.2134831460674158,1442.2162835245715
1,1.2067039106145252,10099.67933775579
1,1.2000000000000002,11304.041021822728
1,1.1933701657458564,3816.1330728330204
1,1.1868131868131868,2027.0682074192775
1,1.180327868852459,2189.2306198342553
1,1.1739130434782608,5563.04390661399
1,1.1675675675675676,2136.2012747409344
1,1.1612903225806452,407.98646101905837
1,1.1550802139037433,1785.888787685252
1,1.148936170212766,4863.695962585609
1,1.1428571428571428,2956.3103372123574
1,1.136842105263158,1904.3032405468182
1,1.130890052356021,1338.7721521588555
1,1.125,1663.823006086018
1,1.1191709844559585,1975.7401214580022
1,1.1134020618556701,3788.327894664063
1,1.1076923076923078,2073.608898546825
1,1.1020408163265307,2029.8861917903732
