test,period,psd
2_control_dd,48.0,0.8456243278129251
2_control_dd,24.0,2.9347762828353434
2_control_dd,16.0,0.7441417698301757
2_control_dd,12.0,0.06906247262788504
2_control_dd,9.600000000000001,0.0005544880148654731
2_control_dd,8.0,0.2349191219139532
2_control_dd,6.857142857142858,0.04978393315393701
2_control_dd,6.0,0.13357015995078897
2_control_dd,5.333333333333333,0.01378504452470479
2_control_dd,4.800000000000001,0.08282309789471712
2_control_dd,4.363636363636364,0.04410586351558702
2_control_dd,4.0,0.0029543428500796295
2_control_dd,3.6923076923076925,0.002687287375408198
2_control_dd,3.428571428571429,0.005385273411524456
2_control_dd,3.2,0.004885478563673571
2_control_dd,3.0,0.001900919233339958
2_control_dd,2.823529411764706,0.0023580580382472063
2_control_dd,2.6666666666666665,0.0027745166029437534
2_control_dd,2.5263157894736845,0.0151841408337566
2_control_dd,2.4000000000000004,0.02549945495092738
2_control_dd,2.2857142857142856,0.012698876870972105
2_control_dd,2.181818181818182,0.004969680871691446
2_control_dd,2.0869565217391304,0.012559416644013825
2_control_dd,2.0,0.01093044592860882
3_induction_dd,48.0,0.5743070324730929
3_induction_dd,24.0,1.6427420276806506
3_induction_dd,16.0,0.16081058614370083
3_induction_dd,12.0,0.3209287503102195
3_induction_dd,9.600000000000001,0.07385636110635845
3_induction_dd,8.0,0.03713272540635882
3_induction_dd,6.857142857142858,0.23496547822942362
3_induction_dd,6.0,0.32707402791769136
3_induction_dd,5.333333333333333,0.17041686104368398
3_induction_dd,4.800000000000001,0.15002347625486365
3_induction_dd,4.363636363636364,0.02797605355769257
3_induction_dd,4.0,0.012975664512292954
3_induction_dd,3.6923076923076925,0.007087375755827303
3_induction_dd,3.428571428571429,0.001681500643534549
3_induction_dd,3.2,0.0008373765460861716
3_induction_dd,3.0,3.77315106792067e-05
3_induction_dd,2.823529411764706,0.00034752078759162547
3_induction_dd,2.6666666666666665,0.003495061315794728
3_induction_dd,2.5263157894736845,0.01298478332819996
3_induction_dd,2.4000000000000004,0.011640408113119742
3_induction_dd,2.2857142857142856,0.016144815427211974
3_induction_dd,2.181818181818182,0.005135214503627064
3_induction_dd,2.0869565217391304,0.002254408565735087
3_induction_dd,2.0,0.002378938754361123
4_hypo_dd,48.0,1.3234803515925189
4_hypo_dd,24.0,3.9072595150995117
4_hypo_dd,16.0,1.501738187554448
4_hypo_dd,12.0,0.05929087674890382
4_hypo_dd,9.600000000000001,0.06481984504727192
4_hypo_dd,8.0,0.4738219454566253
4_hypo_dd,6.857142857142858,0.15165869702815069
4_hypo_dd,6.0,0.023940819824847026
4_hypo_dd,5.333333333333333,0.00825699744945455
4_hypo_dd,4.800000000000001,0.09216155536019655
4_hypo_dd,4.363636363636364,0.028339828077451914
4_hypo_dd,4.0,0.004144215841551767
4_hypo_dd,3.6923076923076925,0.0033638022396063716
4_hypo_dd,3.428571428571429,0.008461133735345884
4_hypo_dd,3.2,0.004947944358898407
4_hypo_dd,3.0,0.00047463881405690765
4_hypo_dd,2.823529411764706,0.00031696839014781167
4_hypo_dd,2.6666666666666665,0.0005813930567211058
4_hypo_dd,2.5263157894736845,0.00035261839100816743
4_hypo_dd,2.4000000000000004,0.004509180868485535
4_hypo_dd,2.2857142857142856,0.007551586567792944
4_hypo_dd,2.181818181818182,0.011157019626986045
4_hypo_dd,2.0869565217391304,0.008467154635759786
4_hypo_dd,2.0,0.0006347558365801416
5_hypo_dl,28.0,2.076657583833088
5_hypo_dl,14.0,1.6479842302057925
5_hypo_dl,9.333333333333334,0.29424392785766645
5_hypo_dl,7.0,0.07349798507578519
5_hypo_dl,5.6000000000000005,0.04840570576781324
5_hypo_dl,4.666666666666667,0.02379141797240484
5_hypo_dl,4.0,0.02771789960691795
5_hypo_dl,3.5,0.018588419622082793
5_hypo_dl,3.1111111111111116,0.0020487033011016382
5_hypo_dl,2.8000000000000003,0.0011178020171573456
5_hypo_dl,2.5454545454545454,0.004427417804663669
5_hypo_dl,2.3333333333333335,0.009617384102047372
5_hypo_dl,2.153846153846154,0.026449292848835734
5_hypo_dl,2.0,0.019449058398668884
